nro_carta,f_id,titulo,url,page_num,page_id,archivo_html,archivo_txt
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,11,page-11,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_011.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_011.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,12,page-12,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_012.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_012.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,13,page-13,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_013.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_013.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,14,page-14,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_014.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_014.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,15,page-15,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_015.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_015.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,16,page-16,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_016.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_016.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,17,page-17,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_017.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_017.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,18,page-18,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_018.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_018.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,19,page-19,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_019.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_019.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,20,page-20,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_020.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_020.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,21,page-21,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_021.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_021.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,22,page-22,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_022.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_022.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,23,page-23,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_023.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_023.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,24,page-24,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_024.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_024.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,25,page-25,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_025.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_025.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,26,page-26,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_026.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_026.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,27,page-27,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_027.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_027.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,28,page-28,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_028.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_028.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,29,page-29,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_029.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_029.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,30,page-30,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_030.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_030.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,31,page-31,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_031.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_031.txt"
13,5318583_box1_f11,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f11?f=5318583_box1_f11&pages=32,32,page-32,"montemar_transcripciones\html_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_032.html","montemar_transcripciones\txt_por_pagina\13_5318583_box1_f11_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara, (8_page_032.txt"
14,5318583_box1_f12,"Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y Munive, Count of Sierrabella (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f12?f=5318583_box1_f12&pages=8,1,page-1,"montemar_transcripciones\html_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_001.html","montemar_transcripciones\txt_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_001.txt"
14,5318583_box1_f12,"Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y Munive, Count of Sierrabella (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f12?f=5318583_box1_f12&pages=8,2,page-2,"montemar_transcripciones\html_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_002.html","montemar_transcripciones\txt_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_002.txt"
14,5318583_box1_f12,"Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y Munive, Count of Sierrabella (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f12?f=5318583_box1_f12&pages=8,3,page-3,"montemar_transcripciones\html_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_003.html","montemar_transcripciones\txt_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_003.txt"
14,5318583_box1_f12,"Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y Munive, Count of Sierrabella (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f12?f=5318583_box1_f12&pages=8,4,page-4,"montemar_transcripciones\html_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_004.html","montemar_transcripciones\txt_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_004.txt"
14,5318583_box1_f12,"Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y Munive, Count of Sierrabella (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f12?f=5318583_box1_f12&pages=8,5,page-5,"montemar_transcripciones\html_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_005.html","montemar_transcripciones\txt_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_005.txt"
14,5318583_box1_f12,"Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y Munive, Count of Sierrabella (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f12?f=5318583_box1_f12&pages=8,6,page-6,"montemar_transcripciones\html_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_006.html","montemar_transcripciones\txt_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_006.txt"
14,5318583_box1_f12,"Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y Munive, Count of Sierrabella (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f12?f=5318583_box1_f12&pages=8,7,page-7,"montemar_transcripciones\html_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_007.html","montemar_transcripciones\txt_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_007.txt"
14,5318583_box1_f12,"Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y Munive, Count of Sierrabella (8/23/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f12?f=5318583_box1_f12&pages=8,8,page-8,"montemar_transcripciones\html_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_008.html","montemar_transcripciones\txt_por_pagina\14_5318583_box1_f12_Letter from Diego José, Fifth Count of Montemar to Christobal Mesia y_page_008.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,1,page-1,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_001.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_001.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,2,page-2,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_002.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_002.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,3,page-3,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_003.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_003.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,4,page-4,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_004.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_004.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,5,page-5,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_005.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_005.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,6,page-6,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_006.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_006.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,7,page-7,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_007.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_007.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,8,page-8,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_008.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_008.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,9,page-9,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_009.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_009.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,10,page-10,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_010.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_010.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,11,page-11,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_011.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_011.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,12,page-12,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_012.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_012.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,13,page-13,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_013.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_013.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,14,page-14,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_014.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_014.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,15,page-15,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_015.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_015.txt"
15,5318583_box1_f13,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12/6/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f13?f=5318583_box1_f13&pages=16,16,page-16,"montemar_transcripciones\html_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_016.html","montemar_transcripciones\txt_por_pagina\15_5318583_box1_f13_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (12_page_016.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,1,page-1,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_001.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_001.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,2,page-2,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_002.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_002.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,3,page-3,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_003.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_003.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,4,page-4,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_004.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_004.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,5,page-5,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_005.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_005.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,6,page-6,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_006.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_006.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,7,page-7,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_007.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_007.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,8,page-8,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_008.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_008.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,9,page-9,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_009.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_009.txt"
16,5318583_box1_f14,"Letter from Diego José, Fifth Count of Montemar to unkown (12/13/1763)",https://montemar.library.illinois.edu/Home/Letter/5318583_box1_f14?f=5318583_box1_f14&pages=14,10,page-10,"montemar_transcripciones\html_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_010.html","montemar_transcripciones\txt_por_pagina\16_5318583_box1_f14_Letter from Diego José, Fifth Count of Montemar to unkown (12_13_1763)_page_010.txt"
